id,weapon,category,season,rank,points
45410,Foil,Senior,2021/2022,507,0.0
45412,Foil,Junior,2018/2019,204,4.0
45412,Foil,Junior,2019/2020,180,6.0
45412,Foil,Junior,2020/2021,247,2.0
45412,Foil,Junior,2021/2022,219,2.0
45412,Foil,Senior,2018/2019,327,0.0
45412,Foil,Senior,2020/2021,557,0.0
45412,Foil,Senior,2021/2022,492,0.0
45413,Foil,Senior,2018/2019,473,0.0
45415,Foil,Junior,2018/2019,249,3.0
45415,Foil,Junior,2019/2020,219,3.5
45448,Foil,Senior,2018/2019,316,0.0
45448,Foil,Senior,2019/2020,480,0.0
45448,Foil,Senior,2020/2021,546,0.0
45448,Foil,Senior,2021/2022,449,0.0
45460,Foil,Junior,2018/2019,115,12.0
45460,Foil,Junior,2019/2020,168,7.0
45460,Foil,Junior,2020/2021,126,10.0
45460,Foil,Junior,2021/2022,106,10.0
45489,Foil,Junior,2018/2019,272,2.0
45489,Foil,Junior,2019/2020,243,3.0
45489,Foil,Junior,2020/2021,256,2.0
45518,Foil,Cadet,2019/2020,46,0.0
45518,Foil,Junior,2018/2019,85,16.0
45518,Foil,Junior,2019/2020,103,15.5
45518,Foil,Junior,2020/2021,231,3.0
45518,Foil,Junior,2021/2022,203,3.0
45518,Foil,Senior,2018/2019,519,0.0
45518,Foil,Senior,2020/2021,445,0.0
45518,Foil,Senior,2021/2022,538,0.0
45523,Foil,Cadet,2019/2020,76,0.0
45523,Foil,Junior,2018/2019,439,0.0
45523,Foil,Junior,2019/2020,279,1.5
45523,Foil,Junior,2020/2021,159,7.5
45523,Foil,Junior,2021/2022,90,12.5
45523,Foil,Senior,2019/2020,250,1.0
45523,Foil,Senior,2020/2021,450,0.0
45523,Foil,Senior,2021/2022,554,0.0
45524,Foil,Cadet,2018/2019,70,0.0
45524,Foil,Cadet,2019/2020,48,0.0
45524,Foil,Junior,2018/2019,446,0.0
45524,Foil,Junior,2019/2020,307,1.0
45524,Foil,Junior,2020/2021,303,1.0
45524,Foil,Junior,2021/2022,263,1.0
45524,Foil,Senior,2019/2020,408,0.0
45524,Foil,Senior,2020/2021,531,0.0
45524,Foil,Senior,2021/2022,523,0.0
45525,Foil,Junior,2018/2019,305,1.0
45525,Foil,Junior,2019/2020,358,0.0
45525,Foil,Junior,2020/2021,300,1.0
45525,Foil,Junior,2021/2022,260,1.0
45534,Foil,Junior,2018/2019,314,0.0
45537,Foil,Junior,2018/2019,391,0.0
45537,Foil,Junior,2019/2020,312,1.0
45537,Foil,Senior,2019/2020,396,0.0
45542,Foil,Junior,2018/2019,436,0.0
45542,Foil,Junior,2020/2021,386,0.0
45543,Foil,Junior,2018/2019,439,0.0
45544,Foil,Junior,2018/2019,447,0.0
45545,Foil,Junior,2018/2019,388,0.0
45546,Foil,Junior,2018/2019,407,0.0
45546,Foil,Junior,2019/2020,281,1.5
45546,Foil,Junior,2020/2021,387,0.0
45546,Foil,Junior,2021/2022,340,0.0
45546,Foil,Senior,2019/2020,306,0.25
45546,Foil,Senior,2020/2021,318,0.25
45546,Foil,Senior,2021/2022,315,0.25
45589,Foil,Cadet,2018/2019,49,0.0
45589,Foil,Cadet,2019/2020,85,0.0
45589,Foil,Junior,2018/2019,300,1.0
45589,Foil,Junior,2019/2020,286,1.0
45589,Foil,Junior,2020/2021,75,18.0
45589,Foil,Junior,2021/2022,62,18.0
45607,Foil,Senior,2018/2019,190,4.5
45609,Foil,Junior,2018/2019,438,0.0
45609,Foil,Junior,2019/2020,276,1.5
45609,Foil,Junior,2020/2021,184,5.0
45609,Foil,Junior,2021/2022,154,5.0
45609,Foil,Senior,2018/2019,539,0.0
45625,Foil,Junior,2019/2020,132,12.0
45645,Foil,Senior,2018/2019,323,0.0
45645,Foil,Senior,2019/2020,323,0.0
45654,Foil,Senior,2018/2019,397,0.0
45656,Foil,Senior,2018/2019,421,0.0
45656,Foil,Senior,2019/2020,453,0.0
45656,Foil,Senior,2020/2021,328,0.0
45656,Foil,Senior,2021/2022,404,0.0
45661,Foil,Cadet,2018/2019,93,0.0
45661,Foil,Senior,2019/2020,322,0.0
45679,Foil,Senior,2018/2019,325,0.0
45679,Foil,Senior,2019/2020,251,1.0
45679,Foil,Senior,2020/2021,391,0.0
45679,Foil,Senior,2021/2022,468,0.0
45690,Foil,Junior,2018/2019,149,8.0
45706,Foil,Junior,2019/2020,110,14.0
45781,Foil,Junior,2019/2020,395,0.0
45781,Foil,Senior,2018/2019,351,0.0
45781,Foil,Senior,2019/2020,395,0.0
45782,Foil,Senior,2018/2019,342,0.0
45784,Foil,Senior,2018/2019,335,0.0
45802,Foil,Junior,2018/2019,319,0.0
45803,Foil,Junior,2018/2019,325,0.0
45807,Foil,Junior,2018/2019,318,0.0
45819,Foil,Senior,2019/2020,380,0.0
45832,Foil,Junior,2018/2019,325,0.0
45832,Foil,Junior,2019/2020,82,20.0
45832,Foil,Junior,2020/2021,196,4.0
45832,Foil,Senior,2018/2019,397,0.0
45832,Foil,Senior,2019/2020,463,0.0
45832,Foil,Senior,2020/2021,400,0.0
45832,Foil,Senior,2021/2022,410,0.0
45836,Foil,Junior,2018/2019,319,0.0
45842,Epee,Senior,2018/2019,531,0.0
45842,Epee,Senior,2018/2019,531,0.0
45842,Epee,Senior,2019/2020,603,0.0
45842,Epee,Senior,2019/2020,603,0.0
45842,Epee,Senior,2020/2021,548,0.0
45842,Epee,Senior,2020/2021,548,0.0
45842,Epee,Senior,2021/2022,693,0.0
45842,Epee,Senior,2021/2022,693,0.0
45870,Foil,Junior,2018/2019,270,2.0
45870,Foil,Junior,2019/2020,56,26.0
45870,Foil,Junior,2020/2021,64,20.0
45870,Foil,Junior,2021/2022,57,20.0
45871,Foil,Cadet,2018/2019,22,0.0
45871,Foil,Cadet,2019/2020,6,0.0
45871,Foil,Junior,2018/2019,38,35.0
45871,Foil,Junior,2019/2020,134,12.0
45871,Foil,Junior,2020/2021,45,28.0
45871,Foil,Junior,2021/2022,36,28.0
45871,Foil,Senior,2020/2021,279,0.75
45871,Foil,Senior,2021/2022,276,0.75
45878,Foil,Junior,2018/2019,372,0.0
45878,Foil,Junior,2019/2020,311,1.0
45878,Foil,Junior,2020/2021,236,3.0
45878,Foil,Junior,2021/2022,208,3.0
45895,Foil,Junior,2018/2019,149,8.0
45895,Foil,Junior,2019/2020,148,9.0
45899,Foil,Junior,2018/2019,424,0.0
45910,Foil,Junior,2018/2019,297,1.0
45914,Foil,Junior,2018/2019,414,0.0
45927,Foil,Cadet,2019/2020,54,0.0
45927,Foil,Junior,2018/2019,296,1.0
45927,Foil,Junior,2019/2020,115,14.0
45927,Foil,Junior,2020/2021,118,11.0
45927,Foil,Junior,2021/2022,100,11.0
45927,Foil,Senior,2018/2019,308,0.0
45927,Foil,Senior,2019/2020,201,3.0
45927,Foil,Senior,2020/2021,198,3.0
45927,Foil,Senior,2021/2022,195,3.0
45942,Foil,Junior,2018/2019,293,1.0
45943,Foil,Junior,2018/2019,355,0.0
45943,Foil,Junior,2019/2020,308,1.0
45943,Foil,Senior,2019/2020,384,0.0
45956,Foil,Junior,2018/2019,439,0.0
45971,Sabre,Cadet,2016/2017,68,0.0
45971,Sabre,Cadet,2016/2017,68,0.0
45971,Sabre,Junior,2016/2017,250,0.0
45971,Sabre,Junior,2016/2017,250,0.0
45971,Sabre,Junior,2017/2018,49,30.0
45971,Sabre,Junior,2017/2018,49,30.0
45971,Sabre,Junior,2018/2019,50,30.0
45971,Sabre,Junior,2018/2019,50,30.0
45971,Sabre,Senior,2014/2015,200,0.0
45971,Sabre,Senior,2014/2015,200,0.0
45971,Sabre,Senior,2015/2016,250,0.0
45971,Sabre,Senior,2015/2016,250,0.0
45971,Sabre,Senior,2017/2018,353,0.0
45971,Sabre,Senior,2017/2018,353,0.0
45971,Sabre,Senior,2019/2020,119,12.0
45971,Sabre,Senior,2019/2020,119,12.0
45971,Sabre,Senior,2020/2021,121,12.0
45971,Sabre,Senior,2020/2021,121,12.0
45971,Sabre,Senior,2021/2022,118,12.0
45971,Sabre,Senior,2021/2022,118,12.0
45973,Epee,Junior,2020/2021,137,8.0
45973,Epee,Junior,2021/2022,115,8.0
45973,Foil,Junior,2018/2019,310,0.0
45973,Foil,Senior,2019/2020,464,0.0
45973,Foil,Senior,2020/2021,406,0.0
45973,Foil,Senior,2021/2022,387,0.0
45975,Foil,Junior,2018/2019,310,0.0
45979,Epee,Junior,2020/2021,453,0.0
45979,Epee,Junior,2021/2022,403,0.0
45979,Foil,Senior,2019/2020,467,0.0
45979,Foil,Senior,2020/2021,404,0.0
45979,Foil,Senior,2021/2022,401,0.0
45981,Foil,Junior,2018/2019,444,0.0
45981,Foil,Junior,2019/2020,408,0.0
45981,Foil,Junior,2020/2021,316,0.5
45981,Foil,Junior,2021/2022,273,0.5
45982,Foil,Cadet,2021/2022,14,0.0
45982,Foil,Junior,2018/2019,432,0.0
45982,Foil,Junior,2019/2020,410,0.0
45982,Foil,Junior,2020/2021,407,0.0
45982,Foil,Junior,2021/2022,280,0.0
45983,Foil,Junior,2018/2019,436,0.0
45983,Foil,Junior,2019/2020,412,0.0
45986,Foil,Cadet,2018/2019,66,0.0
45986,Foil,Cadet,2019/2020,36,0.0
45986,Foil,Junior,2018/2019,359,0.0
45986,Foil,Junior,2019/2020,137,12.0
45986,Foil,Junior,2020/2021,100,14.0
45986,Foil,Junior,2021/2022,44,24.0
45986,Foil,Senior,2020/2021,540,0.0
45986,Foil,Senior,2021/2022,430,0.0
45987,Foil,Junior,2018/2019,401,0.0
45987,Foil,Junior,2019/2020,380,0.0
45987,Foil,Junior,2020/2021,326,0.0
45987,Foil,Junior,2021/2022,310,0.0
45987,Foil,Senior,2018/2019,403,0.0
45987,Foil,Senior,2019/2020,321,0.0
45987,Foil,Senior,2020/2021,440,0.0
45987,Foil,Senior,2021/2022,526,0.0
45990,Foil,Junior,2018/2019,252,3.0
45990,Foil,Junior,2019/2020,58,25.0
45990,Foil,Junior,2020/2021,40,29.0
45990,Foil,Junior,2021/2022,34,29.0
45990,Foil,Senior,2020/2021,290,0.5
45990,Foil,Senior,2021/2022,287,0.5
45999,Foil,Junior,2018/2019,206,4.0
45999,Foil,Junior,2020/2021,25,39.0
45999,Foil,Junior,2021/2022,19,39.0
45999,Foil,Senior,2019/2020,505,0.0
45999,Foil,Senior,2020/2021,423,0.0
45999,Foil,Senior,2021/2022,193,3.0
46016,Foil,Junior,2018/2019,444,0.0
46016,Foil,Junior,2020/2021,366,0.0
46016,Foil,Junior,2021/2022,356,0.0
46017,Foil,Senior,2018/2019,304,0.0
46017,Foil,Senior,2019/2020,247,1.0
46017,Foil,Senior,2020/2021,449,0.0
46017,Foil,Senior,2021/2022,555,0.0
46057,Foil,Junior,2018/2019,388,0.0
46073,Foil,Junior,2020/2021,408,0.0
46073,Foil,Junior,2021/2022,289,0.0
46080,Foil,Junior,2018/2019,333,0.0
46080,Foil,Junior,2019/2020,234,3.0
46080,Foil,Junior,2020/2021,254,2.0
46080,Foil,Senior,2018/2019,229,3.0
46080,Foil,Senior,2019/2020,442,0.0
46080,Foil,Senior,2020/2021,417,0.0
46080,Foil,Senior,2021/2022,365,0.0
46081,Foil,Junior,2018/2019,337,0.0
46092,Foil,Cadet,2018/2019,110,0.0
46092,Foil,Junior,2018/2019,392,0.0
46092,Foil,Junior,2019/2020,127,12.0
46094,Foil,Junior,2018/2019,236,3.0
46103,Foil,Junior,2018/2019,399,0.0
46103,Foil,Junior,2019/2020,357,0.0
46105,Foil,Junior,2018/2019,335,0.0
46105,Foil,Senior,2019/2020,436,0.0
46105,Foil,Senior,2020/2021,376,0.0
46105,Foil,Senior,2021/2022,376,0.0
46125,Foil,Cadet,2019/2020,42,0.0
46125,Foil,Junior,2020/2021,396,0.0
46125,Foil,Junior,2021/2022,333,0.0
46154,Foil,Junior,2018/2019,331,0.0
46154,Foil,Junior,2021/2022,371,0.0
46165,Foil,Junior,2019/2020,109,14.0
46171,Foil,Junior,2019/2020,74,21.0
46179,Foil,Junior,2018/2019,94,14.5
46180,Foil,Junior,2018/2019,79,17.0
46180,Foil,Junior,2019/2020,292,1.0
46187,Foil,Junior,2018/2019,230,3.0
46190,Foil,Junior,2019/2020,99,16.0
46190,Foil,Junior,2020/2021,56,22.0
46190,Foil,Junior,2021/2022,47,22.0
46190,Foil,Senior,2020/2021,237,1.5
46190,Foil,Senior,2021/2022,234,1.5
46206,Foil,Junior,2018/2019,420,0.0
46206,Foil,Junior,2019/2020,424,0.0
46219,Foil,Senior,2018/2019,439,0.0
46219,Foil,Senior,2020/2021,479,0.0
46219,Foil,Senior,2021/2022,524,0.0
46222,Foil,Cadet,2018/2019,16,0.0
46222,Foil,Cadet,2019/2020,47,0.0
46222,Foil,Junior,2019/2020,27,49.0
46222,Foil,Junior,2020/2021,39,29.0
46222,Foil,Junior,2021/2022,43,24.0
46222,Foil,Senior,2020/2021,480,0.0
46222,Foil,Senior,2021/2022,438,0.0
46230,Foil,Cadet,2018/2019,67,0.0
46230,Foil,Junior,2018/2019,329,0.0
46230,Foil,Junior,2020/2021,306,0.5
46230,Foil,Junior,2021/2022,265,0.5
46232,Epee,Junior,2018/2019,253,3.0
46232,Epee,Junior,2018/2019,253,3.0
46252,Foil,Senior,2018/2019,221,3.0
46252,Foil,Senior,2019/2020,204,3.0
46252,Foil,Senior,2020/2021,200,3.0
46252,Foil,Senior,2021/2022,197,3.0
46253,Foil,Junior,2018/2019,371,0.0
46253,Foil,Junior,2019/2020,255,2.5
46253,Foil,Junior,2020/2021,277,1.5
46253,Foil,Junior,2021/2022,240,1.5
46253,Foil,Senior,2020/2021,447,0.0
46253,Foil,Senior,2021/2022,557,0.0
46261,Foil,Cadet,2018/2019,97,0.0
46261,Foil,Cadet,2019/2020,106,0.0
46261,Foil,Junior,2019/2020,365,0.0
46261,Foil,Junior,2020/2021,398,0.0
46261,Foil,Junior,2021/2022,275,0.0
46261,Foil,Senior,2018/2019,393,0.0
46261,Foil,Senior,2019/2020,389,0.0
46261,Foil,Senior,2020/2021,521,0.0
46261,Foil,Senior,2021/2022,344,0.0
46268,Foil,Cadet,2018/2019,41,0.0
46268,Foil,Junior,2019/2020,223,3.5
46268,Foil,Junior,2020/2021,314,0.5
46268,Foil,Junior,2021/2022,272,0.5
46268,Foil,Senior,2019/2020,471,0.0
46268,Foil,Senior,2020/2021,388,0.0
46268,Foil,Senior,2021/2022,559,0.0
46269,Foil,Cadet,2018/2019,110,0.0
46269,Foil,Cadet,2019/2020,99,0.0
46269,Foil,Junior,2019/2020,327,0.0
46281,Foil,Junior,2019/2020,372,0.0
46284,Foil,Junior,2018/2019,418,0.0
46297,Foil,Junior,2019/2020,75,21.0
46297,Foil,Senior,2019/2020,499,0.0
46297,Foil,Senior,2020/2021,488,0.0
46297,Foil,Senior,2021/2022,446,0.0
46299,Foil,Cadet,2018/2019,100,0.0
46310,Foil,Cadet,2019/2020,60,0.0
46310,Foil,Junior,2018/2019,376,0.0
46310,Foil,Junior,2019/2020,192,6.0
46310,Foil,Junior,2020/2021,67,19.0
46310,Foil,Junior,2021/2022,20,39.0
46310,Foil,Senior,2020/2021,324,0.0
46310,Foil,Senior,2021/2022,469,0.0
46314,Foil,Junior,2018/2019,336,0.0
46328,Foil,Cadet,2018/2019,84,0.0
46328,Foil,Junior,2018/2019,366,0.0
46328,Foil,Junior,2019/2020,411,0.0
46328,Foil,Junior,2020/2021,351,0.0
46328,Foil,Junior,2021/2022,294,0.0
46340,Foil,Cadet,2018/2019,101,0.0
46341,Foil,Cadet,2019/2020,65,0.0
46341,Foil,Junior,2021/2022,347,0.0
46358,Foil,Cadet,2018/2019,98,0.0
46358,Foil,Cadet,2019/2020,43,0.0
46358,Foil,Junior,2020/2021,333,0.0
46358,Foil,Junior,2021/2022,299,0.0
46377,Foil,Junior,2018/2019,266,2.0
46377,Foil,Junior,2019/2020,309,1.0
46379,Foil,Cadet,2018/2019,57,0.0
46379,Foil,Junior,2018/2019,182,6.0
46382,Foil,Cadet,2018/2019,83,0.0
46382,Foil,Cadet,2019/2020,27,0.0
46382,Foil,Junior,2018/2019,327,0.0
46382,Foil,Junior,2019/2020,245,2.5
46382,Foil,Junior,2020/2021,173,6.0
46382,Foil,Junior,2021/2022,200,3.5
46383,Foil,Junior,2018/2019,181,6.0
46383,Foil,Junior,2019/2020,235,3.0
46383,Foil,Junior,2020/2021,255,2.0
46384,Foil,Junior,2018/2019,233,3.0
46398,Foil,Senior,2018/2019,437,0.0
46420,Foil,Senior,2018/2019,431,0.0
46420,Foil,Senior,2019/2020,318,0.0
46426,Foil,Junior,2018/2019,186,6.0
46426,Foil,Junior,2019/2020,238,3.0
46426,Foil,Junior,2020/2021,257,2.0
46426,Foil,Senior,2020/2021,354,0.0
46426,Foil,Senior,2021/2022,395,0.0
46452,Foil,Junior,2018/2019,340,0.0
46460,Foil,Junior,2018/2019,324,0.0
46461,Foil,Junior,2018/2019,319,0.0
46463,Foil,Cadet,2018/2019,77,0.0
46463,Foil,Junior,2018/2019,362,0.0
46463,Foil,Junior,2019/2020,246,2.5
46463,Foil,Junior,2020/2021,264,2.0
46463,Foil,Junior,2021/2022,230,2.0
46463,Foil,Senior,2019/2020,320,0.0
46481,Epee,Cadet,2018/2019,125,0.0
46481,Epee,Cadet,2018/2019,125,0.0
46481,Epee,Junior,2018/2019,124,12.0
46481,Epee,Junior,2018/2019,124,12.0
46481,Epee,Junior,2019/2020,462,0.0
46481,Epee,Junior,2019/2020,462,0.0
46481,Sabre,Cadet,2019/2020,79,0.0
46481,Sabre,Junior,2019/2020,115,12.0
46481,Sabre,Junior,2020/2021,121,8.0
46481,Sabre,Junior,2021/2022,98,8.0
46482,Epee,Junior,2018/2019,368,0.0
46482,Epee,Junior,2019/2020,185,6.0
46482,Epee,Junior,2020/2021,28,38.0
46482,Epee,Senior,2018/2019,362,0.0
46482,Epee,Senior,2019/2020,654,0.0
46482,Epee,Senior,2020/2021,680,0.0
46482,Epee,Senior,2021/2022,715,0.0
46493,Foil,Cadet,2018/2019,105,0.0
46493,Foil,Cadet,2019/2020,92,0.0
46493,Foil,Junior,2019/2020,270,2.0
46493,Foil,Junior,2020/2021,293,1.0
46493,Foil,Junior,2021/2022,255,1.0
46515,Foil,Cadet,2021/2022,19,0.0
46515,Foil,Junior,2020/2021,148,8.0
46515,Foil,Junior,2021/2022,121,8.0
46515,Foil,Senior,2020/2021,514,0.0
46515,Foil,Senior,2021/2022,513,0.0
46542,Foil,Cadet,2018/2019,65,0.0
46542,Foil,Junior,2019/2020,173,6.0
46542,Foil,Junior,2020/2021,71,18.0
46542,Foil,Junior,2021/2022,61,18.0
46549,Foil,Cadet,2018/2019,27,0.0
46549,Foil,Cadet,2019/2020,2,0.0
46550,Foil,Cadet,2018/2019,30,0.0
46569,Foil,Cadet,2018/2019,60,0.0
46569,Foil,Junior,2019/2020,101,16.0
46569,Foil,Junior,2020/2021,99,14.0
46569,Foil,Junior,2021/2022,85,14.0
46569,Foil,Senior,2020/2021,300,0.5
46569,Foil,Senior,2021/2022,295,0.5
46641,Foil,Cadet,2018/2019,75,0.0
46670,Foil,Cadet,2018/2019,64,0.0
46715,Foil,Junior,2018/2019,257,2.5
46751,Foil,Cadet,2018/2019,88,0.0
46751,Foil,Junior,2020/2021,261,2.0
46751,Foil,Junior,2021/2022,228,2.0
46778,Foil,Cadet,2018/2019,62,0.0
46778,Foil,Cadet,2019/2020,52,0.0
46778,Foil,Junior,2019/2020,343,0.0
46778,Foil,Junior,2020/2021,123,10.5
46778,Foil,Junior,2021/2022,103,10.5
46783,Foil,Cadet,2018/2019,69,0.0
46783,Foil,Junior,2019/2020,157,8.0
46783,Foil,Junior,2020/2021,234,3.0
46783,Foil,Junior,2021/2022,206,3.0
46783,Foil,Senior,2018/2019,486,0.0
46783,Foil,Senior,2019/2020,274,0.75
46783,Foil,Senior,2020/2021,277,0.75
46783,Foil,Senior,2021/2022,273,0.75
46837,Foil,Senior,2018/2019,364,0.0
46837,Foil,Senior,2019/2020,376,0.0
46837,Foil,Senior,2020/2021,547,0.0
46837,Foil,Senior,2021/2022,493,0.0
46850,Foil,Cadet,2018/2019,108,0.0
46913,Foil,Cadet,2018/2019,103,0.0
46913,Foil,Junior,2018/2019,420,0.0
46917,Foil,Senior,2018/2019,364,0.0
46919,Foil,Senior,2018/2019,346,0.0
46919,Foil,Senior,2020/2021,556,0.0
46919,Foil,Senior,2021/2022,521,0.0
46979,Foil,Cadet,2018/2019,58,0.0
46979,Foil,Cadet,2019/2020,97,0.0
46979,Foil,Junior,2019/2020,162,7.5
46979,Foil,Junior,2020/2021,189,4.5
46979,Foil,Junior,2021/2022,108,9.5
46979,Foil,Senior,2019/2020,336,0.0
46979,Foil,Senior,2020/2021,334,0.0
46979,Foil,Senior,2021/2022,427,0.0
47075,Foil,Cadet,2019/2020,101,0.0
47075,Foil,Junior,2020/2021,85,16.0
47075,Foil,Junior,2021/2022,72,16.0
47075,Sabre,Cadet,2018/2019,93,0.0
47075,Sabre,Junior,2018/2019,360,0.0
47111,Foil,Junior,2020/2021,401,0.0
47111,Foil,Junior,2021/2022,306,0.0
47151,Foil,Cadet,2018/2019,73,0.0
47151,Foil,Cadet,2019/2020,56,0.0
47151,Foil,Cadet,2021/2022,23,0.0
47151,Foil,Junior,2019/2020,300,1.0
47151,Foil,Junior,2020/2021,116,12.0
47151,Foil,Junior,2021/2022,50,22.0
47151,Foil,Senior,2018/2019,384,0.0
47151,Foil,Senior,2019/2020,399,0.0
47151,Foil,Senior,2020/2021,522,0.0
47151,Foil,Senior,2021/2022,345,0.0
47222,Foil,Junior,2018/2019,368,0.0
47223,Foil,Junior,2018/2019,431,0.0
47224,Foil,Cadet,2018/2019,113,0.0
47224,Foil,Junior,2018/2019,395,0.0
47225,Foil,Junior,2018/2019,428,0.0
47229,Foil,Cadet,2018/2019,112,0.0
47232,Foil,Cadet,2018/2019,104,0.0
47237,Foil,Cadet,2018/2019,108,0.0
47237,Foil,Cadet,2019/2020,105,0.0
47237,Foil,Junior,2019/2020,406,0.0
47237,Foil,Junior,2020/2021,336,0.0
47237,Foil,Senior,2018/2019,222,3.0
47237,Foil,Senior,2019/2020,456,0.0
47237,Foil,Senior,2020/2021,343,0.0
47237,Foil,Senior,2021/2022,407,0.0
47242,Foil,Cadet,2018/2019,107,0.0
47242,Foil,Junior,2018/2019,411,0.0
47242,Foil,Junior,2019/2020,193,5.5
47242,Foil,Junior,2020/2021,188,4.5
47242,Foil,Junior,2021/2022,225,2.0
47243,Foil,Cadet,2018/2019,68,0.0
47243,Foil,Senior,2018/2019,423,0.0
47257,Foil,Cadet,2019/2020,25,0.0
47257,Foil,Junior,2019/2020,78,21.0
47257,Foil,Junior,2020/2021,187,5.0
47257,Foil,Junior,2021/2022,284,0.0
47257,Foil,Senior,2018/2019,342,0.0
47257,Foil,Senior,2019/2020,382,0.0
47257,Foil,Senior,2020/2021,553,0.0
47257,Foil,Senior,2021/2022,518,0.0
47365,Foil,Senior,2018/2019,364,0.0
47365,Foil,Senior,2019/2020,344,0.0
47365,Foil,Senior,2020/2021,429,0.0
47365,Foil,Senior,2021/2022,541,0.0
47416,Foil,Senior,2018/2019,541,0.0
47420,Foil,Senior,2018/2019,521,0.0
47421,Foil,Senior,2018/2019,517,0.0
47424,Foil,Senior,2018/2019,521,0.0
47425,Foil,Junior,2019/2020,419,0.0
47425,Foil,Junior,2020/2021,385,0.0
47425,Foil,Junior,2021/2022,329,0.0
47425,Foil,Senior,2018/2019,530,0.0
47425,Foil,Senior,2019/2020,502,0.0
47425,Foil,Senior,2020/2021,384,0.0
47425,Foil,Senior,2021/2022,382,0.0
47434,Foil,Junior,2019/2020,287,1.0
47434,Foil,Junior,2020/2021,178,5.5
47434,Foil,Junior,2021/2022,146,5.5
47434,Foil,Senior,2018/2019,524,0.0
47434,Foil,Senior,2019/2020,309,0.25
47434,Foil,Senior,2020/2021,307,0.25
47434,Foil,Senior,2021/2022,304,0.25
47435,Foil,Cadet,2019/2020,51,0.0
47435,Foil,Junior,2019/2020,165,7.0
47435,Foil,Junior,2020/2021,115,12.0
47435,Foil,Junior,2021/2022,99,12.0
47435,Foil,Senior,2018/2019,544,0.0
47435,Foil,Senior,2019/2020,312,0.25
47435,Foil,Senior,2020/2021,322,0.25
47435,Foil,Senior,2021/2022,319,0.25
47445,Foil,Senior,2018/2019,401,0.0
47445,Foil,Senior,2019/2020,402,0.0
47446,Foil,Junior,2020/2021,321,0.0
47446,Foil,Junior,2021/2022,277,0.0
47446,Foil,Senior,2019/2020,407,0.0
47446,Foil,Senior,2020/2021,498,0.0
47446,Foil,Senior,2021/2022,338,0.0
47452,Foil,Senior,2018/2019,291,0.0
47452,Foil,Senior,2019/2020,460,0.0
47452,Foil,Senior,2020/2021,340,0.0
47452,Foil,Senior,2021/2022,408,0.0
47455,Foil,Junior,2019/2020,47,31.0
47455,Foil,Junior,2020/2021,52,24.0
47455,Foil,Junior,2021/2022,81,14.0
47455,Foil,Senior,2018/2019,447,0.0
47455,Foil,Senior,2019/2020,208,3.0
47455,Foil,Senior,2020/2021,208,3.0
47455,Foil,Senior,2021/2022,205,3.0
47473,Foil,Junior,2019/2020,128,12.0
47473,Foil,Senior,2018/2019,109,12.0
47473,Foil,Senior,2019/2020,415,0.0
47482,Sabre,Senior,2019/2020,321,0.0
47482,Sabre,Senior,2020/2021,356,0.0
47482,Sabre,Senior,2021/2022,322,0.0
47484,Foil,Senior,2018/2019,495,0.0
47527,Foil,Senior,2018/2019,243,2.5
47552,Foil,Senior,2018/2019,207,3.0
47553,Foil,Senior,2018/2019,423,0.0
47560,Foil,Senior,2019/2020,424,0.0
47560,Foil,Senior,2020/2021,419,0.0
47560,Foil,Senior,2021/2022,367,0.0
47590,Foil,Senior,2018/2019,211,3.0
47647,Foil,Cadet,2019/2020,77,0.0
47647,Foil,Junior,2019/2020,252,2.5
47647,Foil,Junior,2020/2021,242,2.5
47714,Foil,Cadet,2019/2020,108,0.0
47714,Foil,Junior,2019/2020,403,0.0
47714,Foil,Junior,2020/2021,347,0.0
47737,Foil,Junior,2020/2021,403,0.0
47737,Foil,Junior,2021/2022,281,0.0
47889,Foil,Cadet,2019/2020,69,0.0
47889,Foil,Junior,2019/2020,386,0.0
47889,Foil,Junior,2020/2021,325,0.0
47889,Foil,Junior,2021/2022,353,0.0
47889,Foil,Senior,2019/2020,203,3.0
47889,Foil,Senior,2020/2021,199,3.0
47889,Foil,Senior,2021/2022,196,3.0
47922,Foil,Junior,2021/2022,346,0.0
47989,Foil,Junior,2019/2020,262,2.0
47989,Foil,Senior,2019/2020,249,1.0
47989,Foil,Senior,2020/2021,390,0.0
48015,Foil,Cadet,2021/2022,42,0.0
48015,Foil,Junior,2019/2020,143,10.0
48015,Foil,Junior,2020/2021,138,9.0
48015,Foil,Junior,2021/2022,87,14.0
48015,Foil,Senior,2020/2021,441,0.0
48015,Foil,Senior,2021/2022,540,0.0
48017,Foil,Senior,2019/2020,324,0.0
48018,Foil,Senior,2019/2020,342,0.0
48053,Foil,Junior,2020/2021,390,0.0
48053,Foil,Junior,2021/2022,331,0.0
48053,Foil,Senior,2020/2021,533,0.0
48053,Foil,Senior,2021/2022,506,0.0
48100,Foil,Senior,2019/2020,339,0.0
48101,Foil,Cadet,2019/2020,55,0.0
48101,Foil,Cadet,2021/2022,44,0.0
48101,Foil,Junior,2021/2022,372,0.0
48101,Foil,Senior,2019/2020,335,0.0
48101,Foil,Senior,2020/2021,330,0.0
48101,Foil,Senior,2021/2022,325,0.0
48102,Foil,Senior,2019/2020,341,0.0
48102,Foil,Senior,2020/2021,347,0.0
48102,Foil,Senior,2021/2022,331,0.0
